Training Result Log
=== Config ===
Started at: Mon Oct 24 00:07:27 2016
CNF Training Set: datasets/set1/training/
CNF Test Set: datasets/set1/testing/
Solution File: solutions/fitnessProportional1.sol
Training Log File: logs/trainingFitnessProportional1.log
Test Log File: logs/testFitnessProportional1.log
Pareto Front Output File: logs/fitnessProportional1Pareto.log
Loaded individuals from file: false
Number of Runs: 5
Number of evals per run: 500
Self-adaptive mutation: false
Seed: 1477285647040166
r-restart r value: false
Population Size: 25
Offspring per generation: 10
Mutation Chance: 0.111111
Luby Initialization: 0
Rnd-Freq Initialization: 0
Var-Decay Initialization: 0
Cla-Decay Initialization: 0
Rinc Initialization: 0
GC-Frac Initialization: 0
RFirst Initialization: 0
CCMIN-Mode Initialization: 0
Phase-Saving Initialization: 0
Parent Selection: 1
Parent Selection Tournament Size: 10
Survival Strategy: 0
Survival Selection: 2
Survival Selection Tournament Size: 10
Terminate on max evals: true
Terminate on stagnant non-dominated pareto front: false
=== End Config ===
Run #1
25	98.426	99.83	-2786.56	860	1.8903e+06	7.82896e+06
35	98.382	99.83	-2840.32	860	2.04058e+06	7.82896e+06
45	98.244	99.83	-3192.8	860	2.30957e+06	7.82896e+06
55	98.2144	99.83	-3161.92	860	2.35445e+06	7.82896e+06
65	98.1636	99.83	-3103.68	860	2.57757e+06	7.82896e+06
75	98.7584	99.83	-1701.6	860	1.77637e+06	7.82896e+06
85	98.8296	99.83	-1468.8	860	1.70942e+06	7.82896e+06
95	98.292	99.83	-2616.8	860	2.43171e+06	7.82896e+06
105	98.3884	99.83	-2475.52	860	2.44529e+06	7.82896e+06
115	98.2336	99.83	-2530.72	860	2.63102e+06	7.82896e+06
125	98.41	99.83	-2105.92	860	2.36211e+06	7.82896e+06
135	98.5804	99.83	-1859.84	860	2.32621e+06	7.82896e+06
145	98.4392	99.83	-2126.72	860	2.54935e+06	7.82896e+06
155	98.23	99.83	-2655.2	860	2.84138e+06	7.82896e+06
165	98.0308	99.83	-2865.12	860	2.92646e+06	7.82896e+06
175	98.2496	99.83	-2400.8	860	2.55757e+06	7.82896e+06
185	97.6636	99.83	-3739.68	860	3.35452e+06	7.82896e+06
195	97.5756	99.83	-4109.76	860	3.51877e+06	7.82896e+06
205	97.9068	99.83	-2640.8	860	3.05117e+06	7.82896e+06
215	97.6724	99.83	-3141.92	860	3.40845e+06	7.82896e+06
225	97.7264	99.83	-3085.12	860	3.26554e+06	7.82896e+06
235	97.3512	99.83	-3435.84	860	3.78748e+06	7.82896e+06
245	97.2604	99.83	-3050.08	860	3.95283e+06	7.82896e+06
255	97.5804	99.83	-3145.76	860	3.47828e+06	7.82896e+06
265	97.248	99.83	-3935.36	860	3.8354e+06	7.82896e+06
275	97.7124	99.83	-3737.12	860	3.40875e+06	7.82896e+06
285	97.5904	99.83	-4100.48	860	3.57911e+06	7.82896e+06
295	97.5412	99.83	-4164.32	860	3.57972e+06	7.82896e+06
305	97.5744	99.83	-4093.28	860	3.74778e+06	7.82896e+06
315	97.1176	99.83	-5096	860	4.30394e+06	7.82896e+06
325	97.1844	99.83	-4640.48	860	4.16912e+06	7.82896e+06
335	96.9752	99.83	-5160.8	860	4.46083e+06	7.82896e+06
345	96.7736	99.83	-5507.36	860	4.56072e+06	7.82896e+06
355	96.5212	99.83	-6042.88	860	4.76928e+06	7.82896e+06
365	96.5924	99.83	-6130.24	860	4.81568e+06	7.82896e+06
375	97.438	99.83	-4573.28	860	3.88073e+06	7.82896e+06
385	97.4104	99.83	-4981.92	860	3.84628e+06	7.82896e+06
395	97.5996	99.83	-4725.6	860	3.77458e+06	7.82896e+06
405	97.3956	99.83	-4920	860	4.13673e+06	7.82896e+06
415	97.124	99.83	-5382.24	860	4.70949e+06	7.82896e+06
425	97.3072	99.83	-5004.16	860	4.40661e+06	7.82896e+06
435	97.5796	99.83	-4504.32	860	3.88924e+06	7.82896e+06
445	97.436	99.83	-4889.6	860	4.11417e+06	7.82896e+06
455	97.2316	99.83	-5337.92	860	4.37102e+06	7.82896e+06
465	96.9424	99.83	-5894.88	860	4.93009e+06	7.82896e+06
475	97.348	99.83	-5010.08	860	4.21487e+06	7.82896e+06
485	96.452	99.83	-7089.76	860	5.58485e+06	7.82896e+06
495	96.5468	99.83	-6905.12	860	5.51914e+06	7.82896e+06
505	96.4396	99.83	-7180.8	860	5.54794e+06	7.82896e+06

Run #2
25	97.9872	99.81	-4452.64	300	2.53438e+06	1.12037e+07
35	97.8776	99.81	-4595.04	300	2.8144e+06	1.12037e+07
45	98.3632	99.81	-3250.88	300	2.3194e+06	1.12037e+07
55	97.8356	99.81	-4470.08	300	3.04775e+06	1.12037e+07
65	98.1312	99.81	-3882.88	300	2.54966e+06	1.12037e+07
75	97.5924	99.81	-5321.6	300	3.58136e+06	1.12037e+07
85	97.9856	99.81	-4331.68	300	2.96808e+06	1.12037e+07
95	97.884	99.81	-4729.76	300	3.14876e+06	1.12037e+07
