Run 1
true	0.0584525	0.984458	0.626335	0.468062	0.429769	197622414	2	1	99.4844
false	0	0.917698	0.841619	0.641026	0.566216	748955382	2	1	99.4838
false	0.0618684	0.938665	0.100814	0.346225	0.729338	962489455	1	1	99.4136
true	0.0951039	0.813045	0.841576	0.362551	0.733504	1243749772	1	1	99.3418
false	0.0645047	0.893819	0.463988	0.36045	0.690602	1979732794	2	2	99.3358
true	0.0169352	0.647868	0.841576	0.910923	0.727192	2081280415	0	1	99.3306
true	0.0752953	0.871948	0.995058	0.0490374	0.936453	1908848740	2	2	99.329
true	0.0128374	0.355008	0.99562	0.290396	0.37392	1312796592	2	2	99.2924
true	0.0752953	0.661334	0.995058	0.0490374	0.936453	83777137	2	2	99.2555
false	0.124764	0.811433	0.0789743	0.463769	0.842716	1567719750	0	0	99.2239
false	0.0189119	0.615699	0.826705	0.852038	0.503185	1099577509	2	0	99.1982
false	0.0793246	0.127595	0.416342	0.6441	0.869994	1577549578	1	2	99.1666
true	0.0618684	0.705605	0.100814	0.925879	0.422967	1477682997	1	1	99.1523
false	0.00881772	0.177101	0.62907	0.544765	0.729338	962489455	0	1	99.1
true	0.146563	0.0502299	0.535332	0.747234	0.737914	1732659477	1	0	99.0877
true	0.109029	0.0239762	0.561891	0.558858	0.0992715	931663668	0	1	99.0771
false	0.309852	0.784513	0.809078	0.0319801	0.686565	1547381884	2	1	99.0666
true	0.00618422	0.29397	0.849613	0.859739	0.110338	583110205	1	0	99.0592
false	0.146563	0.127595	0.416342	0.6441	0.869994	1732659477	1	2	99.0547
true	0.308928	0.296317	0.859484	0.0537744	0.309155	460617506	2	2	98.8508
false	0.309852	0.811433	0.0789743	0.0528337	0.686565	1388142715	2	0	98.807
false	0.404551	0.682797	0.5143	0.266212	0.117049	375604073	2	0	98.8018
false	0.434252	0.29397	0.974814	0.859739	0.110338	583110205	1	2	98.7514
false	0.434252	0.733335	0.841619	0.641026	0.67754	1337198008	2	1	98.7195
true	0.442793	0.661334	0.667196	0.0222716	0.0962442	83777137	1	0	98.6982
false	0.469443	0.296666	0.800362	0.0279112	0.05064	1701887507	2	2	98.6663
false	0.445311	0.46569	0.843377	0.869428	0.95895	701237970	2	2	98.6479
false	0.492728	0.813045	0.462123	0.470995	0.733504	1243749772	1	1	98.6447
false	0.552237	0.917698	0.422887	0.501999	0.276199	1539439134	2	1	98.641
true	0.492728	0.813045	0.462123	0.470995	0.309155	1243749772	1	2	98.6102
true	0.684509	0.957312	0.95855	0.511704	0.767637	63600283	2	0	98.5721
false	0.552237	0.819124	0.841619	0.682332	0.825309	1539439134	2	1	98.5151
false	0.434252	0.660604	0.974814	0.0551103	0.67754	1337198008	1	2	98.5089
true	0.552237	0.819124	0.422887	0.68918	0.825309	1539439134	2	1	98.4916
true	0.493938	0.382659	0.212514	0.869428	0.95895	701237970	0	2	98.4488
true	0.493938	0.382659	0.212514	0.0791752	0.199662	696164221	0	2	98.4304
false	0.633416	0.936663	0.389505	0.719519	0.945481	1216778227	0	0	98.392
true	0.552237	0.300166	0.422887	0.241549	0.825309	1096297336	0	1	98.3557
true	0.660713	0.296317	0.859484	0.0537744	0.650471	348809849	2	2	98.2745
false	0.43491	0.371816	0.340366	0.499201	0.118505	279366884	1	2	98.2272
true	0.49326	0.483162	0.0236682	0.0816717	0.143875	1589824965	2	1	98.1503
true	0.660713	0.716652	0.81437	0.775216	0.345783	242185060	1	1	98.0893
false	0.629131	0.298406	0.482794	0.0702859	0.423171	1442627085	1	0	98.0712
false	0.637979	0.192294	0.0915974	0.108393	0.82571	60689754	1	2	98.039
true	0.811145	0.692835	0.933984	0.559887	0.839398	2113583305	2	1	98.0046
true	0.629131	0.298406	0.482794	0.197184	0.423171	631847268	1	0	97.9665
false	0.687685	0.2715	0.577613	0.875526	0.380529	1291902046	1	1	97.9292
false	0.742399	0.318262	0.690214	0.391654	0.67754	1337198008	0	2	97.924
false	0.753974	0.992141	0.023676	0.0625129	0.828355	2073068983	1	2	97.8969
true	0.836214	0.941672	0.472202	0.392362	0.928639	1169540944	1	1	97.8897

Run 2
false	0.0905726	0.852268	0.739451	0.360005	0.91597	1	0	1	99.4379
true	0.0691978	0.968759	0.725935	0.132979	0.688083	1341129506	2	1	99.3971
true	0.0691978	0.968759	0.254652	0.465021	0.688083	1341129506	2	1	99.3196
true	0.0464241	0.674628	0.296713	0.919173	0.906473	1294834170	0	2	99.3131
false	0.0899309	0.230426	0.308946	0.778736	0.0108804	2048039209	1	1	99.2479
true	0.0172856	0.234692	0.898155	0.766675	0.476482	831947482	0	1	99.2073
true	0.0691978	0.407166	0.254652	0.465021	0.557657	1341129506	2	1	99.1826
false	0.0586047	0.224878	0.46647	0.96432	0.314808	1496572455	0	1	99.1756
true	0.0192817	0.513817	0.331739	0.851848	0.105983	422913026	0	2	99.1745
false	0.226959	0.16856	0.917554	0.197178	0.810574	271295690	1	1	99.1389
false	0.150491	0.36986	0.970654	0.210811	0.104521	1065437694	2	2	99.1384
false	0.231844	0.306241	0.700135	0.213671	0.628576	2068447764	0	0	99.0746
false	0.226959	0.16856	0.917554	0.197178	0.810574	433958520	2	0	99.0438
true	0.241789	0.489251	0.842934	0.949566	0.71621	24683179	2	2	99.016
false	0.231844	0.58705	0.322638	0.927581	0.628576	749824121	0	1	99.0127
true	0.271029	0.781563	0.460066	0.148494	0.776297	1478103343	2	0	98.9877
true	0.257968	0.0631244	0.118014	0.920363	0.554881	1263497785	0	1	98.9781
true	0.344292	0.652573	0.458364	0.799677	0.481548	79945916	2	1	98.901
false	0.404706	0.521369	0.525394	0.408752	5.56269e-319	1	0	1	98.8907
false	0.322335	0.263061	0.750294	0.0513676	0.194869	1672501303	2	0	98.8528
false	0.335243	0.293168	0.970654	0.210811	0.362366	856101144	2	2	98.8435
false	0.393256	0.0290733	0.758507	0.0055734	0.581668	271295690	1	2	98.8362
false	0.323159	0.402882	0.290488	0.375525	0.815298	1743448493	2	0	98.8233
true	0.500529	0.92985	0.562475	0.0688438	0.272862	1579088742	1	1	98.8211
false	0.412416	0.521369	0.525394	0.408752	0.112727	1502451241	1	1	98.8031
true	0.343012	0.55537	0.657893	0.765687	0.700503	101188184	0	0	98.7991
true	0.343012	0.172845	0.657893	0.387381	0.700503	101188184	0	1	98.7954
true	0.344292	0.652573	0.458364	0.920363	0.481548	79945916	0	1	98.7907
true	0.491757	0.470348	0.322638	0.927581	0.244204	749824121	0	1	98.6324
true	0.419581	0.273547	0.280748	0.823451	0.172779	803076127	0	0	98.5983
true	0.591359	0.92985	0.581972	0.0688438	0.674768	836515998	1	1	98.5836
false	0.527658	0.389227	0.978903	0.318826	0.0762821	1123236277	0	2	98.5735
true	0.491757	0.263061	0.750294	0.0513676	0.244204	1672501303	2	0	98.5372
false	0.592165	0.865195	0.974027	0.857187	0.258451	6658423	1	0	98.5314
false	0.477294	0.140274	0.691599	0.708824	0.722778	1665821517	2	2	98.5039
true	0.491757	0.652573	0.124942	0.927581	0.481548	749824121	0	1	98.4945
true	0.516089	0.273238	0.16164	0.440672	0.211743	545728019	2	1	98.4197
false	0.552595	0.367825	0.133284	0.124051	0.845119	587462007	0	0	98.3982
true	0.582504	0.0841092	0.911473	0.740569	0.826894	1890284074	0	2	98.397
false	0.582851	0.224878	0.46647	0.0784234	0.251664	933255938	0	2	98.3595
false	0.552595	0.234692	0.133284	0.766675	0.845119	587462007	0	0	98.3078
true	0.582851	0.193059	0.209704	0.0784234	0.251664	933255938	1	2	98.2679
true	0.621103	0.293168	0.0170037	0.443171	0.362366	910897322	0	1	98.2343
true	0.621103	0.293168	0.322638	0.443171	0.244204	749824121	0	1	98.2325
true	0.742785	0.968759	0.725935	0.132979	0.688083	1882288252	2	1	98.1404
false	0.591359	0.17424	0.459683	0.193961	0.674768	836515998	0	1	98.1127
true	0.642014	0.284523	0.322638	0.927581	0.193745	1410280384	2	1	98.1107
true	0.642014	0.284523	0.296601	0.622011	0.193745	1410280384	2	2	98.0392
true	0.64138	0.599525	0.392485	0.57897	0.115613	1429629735	0	2	97.9383
true	0.687055	0.544144	0.217215	0.790671	0.165247	1096039251	0	0	97.9262

Run 3
true	0.010314	0.997075	0.350088	0.181259	0.311807	980217709	1	2	99.5207
true	0.13288	0.979618	0.899339	0.261913	0.524965	1307105921	0	1	99.3478
false	0.144584	0.975739	0.586086	0.889318	0.319147	2110188960	2	0	99.3447
false	0.031637	0.72298	0.701898	0.850455	0.13078	406935239	1	2	99.3055
false	0.0225948	0.574296	0.04294	0.563206	0.145719	2040777791	2	0	99.234
false	0.13288	0.83225	0.125385	0.261913	0.524965	818941261	1	0	99.2191
false	0.0788408	0.807063	0.555524	0.343657	0.644324	1351810315	0	1	99.1804
true	0.0788408	0.584875	0.309973	0.858618	0.644324	1351810315	0	1	99.1567
false	0.144584	0.975739	0.615767	0.889318	0.319147	896831260	2	0	99.1442
true	0.146632	0.0435687	0.236752	0.0791049	0.366374	658660104	0	0	99.1232
true	0.360924	0.925534	0.931524	0.618865	0.806211	2113864078	0	0	99.1001
false	0.0769498	0.214648	0.0135984	0.791381	0.738866	1816444792	0	0	99.0934
true	0.35573	0.972044	0.231421	0.0254759	0.459155	183663175	1	1	99.0885
false	0.336801	0.982859	0.245726	0.00270394	0.982802	225783543	0	0	99.0522
true	0.284498	0.259535	0.327714	0.0629371	0.00846577	1500631087	0	2	99.0521
false	0.298115	0.89247	0.227065	0.92719	0.305105	896831260	2	2	99.0478
true	0.247235	0.271487	0.954047	0.551129	0.0875436	2098573354	0	1	99.0395
true	0.324489	0.584875	0.309973	0.858618	0.893295	1209309608	1	0	99.0242
true	0.324202	0.0822642	0.931972	0.900662	0.888168	1927890860	1	1	99.0152
true	0.247235	0.458754	0.954047	0.580012	0.455802	847807933	2	1	98.9975
false	0.270394	0.0231776	0.0588775	0.538903	0.95345	842730508	0	1	98.9787
false	0.472666	0.997075	0.887367	0.181259	0.311807	1310708594	1	2	98.9424
false	0.30842	0.0231776	0.643992	0.655329	0.95345	842730508	0	0	98.9421
false	0.336801	0.525897	0.915876	0.555405	0.982802	1930019870	0	0	98.9236
false	0.341296	0.255964	0.8778	0.0341256	0.247726	852406762	0	0	98.9011
true	0.324202	0.0822642	0.931972	0.38772	0.500353	1927890860	1	2	98.8951
false	0.324202	0.0822642	0.931972	0.800757	0.7129	2079255427	1	2	98.8918
true	0.270394	0.74406	0.0588775	0.45805	0.104984	2114006717	1	1	98.8849
true	0.261117	0.255734	0.228699	0.05045	0.540233	1048474975	0	2	98.8841
false	0.418089	0.965772	0.115038	0.421111	0.456258	1831742508	2	0	98.8762
false	0.456905	0.982859	0.245726	0.00270394	0.127443	475591162	1	1	98.8698
false	0.30842	0.253155	0.643992	0.559215	0.50039	1965975813	0	0	98.8597
true	0.317479	0.0435687	0.236752	0.0791049	0.366374	183663175	1	0	98.8375
false	0.298115	0.574296	0.04294	0.92719	0.305105	2040777791	2	0	98.8284
false	0.336801	0.376243	0.283325	0.555405	0.982802	1930019870	0	0	98.8201
false	0.322805	0.0699603	0.60576	0.377495	0.951229	420504926	2	0	98.7979
true	0.343408	0.396547	0.00129257	0.4511	0.721037	2114006717	1	0	98.7951
false	0.343408	0.396547	0.00129257	0.4511	0.721037	1258785414	1	0	98.771
false	0.487111	0.854104	0.830177	0.567967	0.460274	620475167	0	2	98.7648
