Run 1
false	0.0397704	0.145292	0.120444	0.815058	0.446554	1432041415	0	2	99.8351
true	0.0397704	1	0.573144	0.866163	0.631054	707002079	0	2	99.8318
false	0.0397704	0.145292	0.120444	0.866163	0.625491	1432041415	0	2	99.8313
true	0.0397704	0.997241	0.857849	0.866163	0.625491	1	0	2	99.8308
true	0.0850716	1	0.857849	0.985299	0.588116	1246156647	1	2	99.8297
true	0.0397704	0.997241	0.857849	0.866163	0.625491	1246156647	1	2	99.8289
false	0	0.130973	0.718077	0.985299	0.575618	399987293	0	2	99.8284
true	0.0850716	1	0.641799	0.297372	0.631054	707002079	1	2	99.8274
true	0.0397704	0.997241	0.109349	1	0.588116	1	1	2	99.8273
false	0.0397704	0.71156	0.421471	0.815058	0.446554	1423982672	0	2	99.8264
false	0.0397704	0.145292	0.120444	0.866163	0.625491	1432041415	0	2	99.824
false	0.0850716	0.136872	0.795509	0.0693935	0.631474	399987293	0	2	99.8236
true	0	0.546402	0.740176	0.929472	0.631474	754228868	2	2	99.8224
true	0	0.366506	0.357559	0.985299	0.558736	1088865246	2	2	99.8223
false	0.0850716	0.158622	0.601241	0.0419696	0.631474	381248312	2	2	99.82
false	0.0850716	0.362411	0.120444	0.968204	0.446554	1849851698	1	2	99.8193
true	0.0850716	0.158622	0.795509	0.0419696	0.631474	381248312	2	2	99.8187
false	0.0850716	1	0.740176	0.297372	0.631054	707002079	2	2	99.8185
false	0.0397704	0.896258	0.120444	0.228605	0.625491	1405234385	0	2	99.8177
true	0.0850716	0.362411	0.120444	0.815058	0.446554	1530928665	0	2	99.815
false	0.0850716	0.145292	0.740176	0.815058	0.446554	1122338208	2	2	99.8148
false	0.0850716	0.366506	0.718077	0.985299	0.558736	381248312	2	2	99.8126
false	0.0539361	0.231107	0.421471	0.815058	0.201314	399987293	0	2	99.8119
false	0.0850716	0.366506	0.421471	0.743538	0.558736	1367262993	2	2	99.8115
false	0.0397704	1e-10	0.90618	0.88173	0.625491	1094596157	0	2	99.8108
false	0.0850716	0.366506	0.0270074	0.985299	0.558736	399987293	2	2	99.8107
true	0.111759	0.546402	0.641799	0.0419696	0.0672508	381248312	0	2	99.8103
false	0.0850716	0.362411	0.740176	0.297372	0.631054	707002079	2	2	99.81
true	0.0850716	0.366506	0.421471	1	5.56269e-319	1367262993	2	2	99.8099
true	0.0850716	0.362411	0.665395	0.985299	5.56269e-319	1530928665	2	2	99.8099
true	0.0850716	0.366506	0.421471	0.985299	5.56269e-319	1367262993	2	2	99.8098
false	0.0850716	0.884054	0.601241	0.0419696	0.631474	381248312	2	2	99.8097
true	0.0850716	0.884054	0.795509	0.0419696	0.631474	381248312	2	2	99.8096
false	0.0850716	0.362411	0.36366	5.56268e-309	1	1367262993	0	2	99.8079
